GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,CUB,Cuba,,FMLE,Female,,69.1,69.07505,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,CZE,Czechia,,MLE,Male,,63.6,63.59035,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,DEU,Germany,,BTSX,Both sexes,,69.2,69.19901,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,DNK,Denmark,,FMLE,Female,,69.9,69.94366,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,DZA,Algeria,,MLE,Male,,60.3,60.32102,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,ECU,Ecuador,,BTSX,Both sexes,,64.3,64.31095,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,ERI,Eritrea,,FMLE,Female,,45.5,45.48528,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,EST,Estonia,,MLE,Male,,58.4,58.40157,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,ETH,Ethiopia,,BTSX,Both sexes,,44.5,44.5495,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,FJI,Fiji,,FMLE,Female,,60.8,60.78601,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,FSM,Micronesia (Federated States of),,MLE,Male,,58.3,58.31588,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,GAB,Gabon,,BTSX,Both sexes,,51.8,51.84196,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,GEO,Georgia,,MLE,Male,,61.1,61.14555,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,GEO,Georgia,,FMLE,Female,,66.6,66.6432,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,GHA,Ghana,,BTSX,Both sexes,,50.6,50.63807,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,GIN,Guinea,,MLE,Male,,45.1,45.09044,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,GMB,Gambia,,FMLE,Female,,49.7,49.70674,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,GMB,Gambia,,BTSX,Both sexes,,49.1,49.13453,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,GNQ,Equatorial Guinea,,MLE,Male,,45.3,45.32735,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,GNQ,Equatorial Guinea,,FMLE,Female,,48.9,48.88498,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,GRC,Greece,,BTSX,Both sexes,,69.6,69.63596,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,GRD,Grenada,,MLE,Male,,60.8,60.78223,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,GTM,Guatemala,,FMLE,Female,,61.6,61.60349,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,GTM,Guatemala,,BTSX,Both sexes,,59.1,59.12805,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,HND,Honduras,,MLE,Male,,61.1,61.11018,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,HND,Honduras,,FMLE,Female,,64.6,64.56266,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,HRV,Croatia,,BTSX,Both sexes,,65.9,65.92755,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,HTI,Haiti,,MLE,Male,,49.1,49.14343,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,HUN,Hungary,,FMLE,Female,,66.9,66.90573,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,HUN,Hungary,,BTSX,Both sexes,,63.5,63.50772,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,IND,India,,MLE,Male,,53.6,53.58426,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,IND,India,,FMLE,Female,,53.4,53.43941,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,IRL,Ireland,,BTSX,Both sexes,,67.8,67.83804,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,IRN,Iran (Islamic Republic of),,MLE,Male,,60.1,60.07005,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,IRQ,Iraq,,FMLE,Female,,59.6,59.64233,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,IRQ,Iraq,,BTSX,Both sexes,,58.4,58.40794,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,ISR,Israel,,MLE,Male,,68.3,68.27635,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,ITA,Italy,,BTSX,Both sexes,,70.6,70.64131,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,JOR,Jordan,,FMLE,Female,,63.5,63.53342,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,KAZ,Kazakhstan,,MLE,Male,,52.6,52.58019,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,KEN,Kenya,,BTSX,Both sexes,,47.1,47.05104,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,KHM,Cambodia,,FMLE,Female,,51.6,51.59657,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,KOR,Republic of Korea,,MLE,Male,,65.2,65.22914,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,KWT,Kuwait,,BTSX,Both sexes,,63.7,63.74047,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,LBN,Lebanon,,FMLE,Female,,63.9,63.86288,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,LBY,Libya,,MLE,Male,,60.6,60.64375,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,LCA,Saint Lucia,,BTSX,Both sexes,,63.6,63.55505,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,LSO,Lesotho,,FMLE,Female,,45,45.02369,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,LUX,Luxembourg,,MLE,Male,,67,66.95564,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,LVA,Latvia,,BTSX,Both sexes,,62.2,62.18581,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,MDA,Republic of Moldova,,FMLE,Female,,62.7,62.68057,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,MDV,Maldives,,MLE,Male,,61.1,61.13348,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,MEX,Mexico,,BTSX,Both sexes,,65.6,65.61142,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,MLI,Mali,,FMLE,Female,,41.8,41.78494,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,RWA,Rwanda,,MLE,Male,,9.1,9.0905,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,RWA,Rwanda,,FMLE,Female,,40.8,40.79457,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,RWA,Rwanda,,FMLE,Female,,10.5,10.5309,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,RWA,Rwanda,,BTSX,Both sexes,,38,38.00529,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,RWA,Rwanda,,BTSX,Both sexes,,9.9,9.86672,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,AFG,Afghanistan,,MLE,Male,,46.2,46.18455,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,AGO,Angola,,MLE,Male,,40.1,40.07381,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,ALB,Albania,,FMLE,Female,,67.2,67.20689,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,ARE,United Arab Emirates,,FMLE,Female,,65.3,65.28712,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,ARG,Argentina,,FMLE,Female,,68.4,68.44496,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,ARM,Armenia,,BTSX,Both sexes,,63.8,63.80325,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,ATG,Antigua and Barbuda,,BTSX,Both sexes,,64.6,64.63979,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,AUS,Australia,,BTSX,Both sexes,,70.3,70.25826,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,AZE,Azerbaijan,,MLE,Male,,57.5,57.52892,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,BDI,Burundi,,MLE,Male,,43.1,43.13811,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,BEL,Belgium,,MLE,Male,,66.9,66.91573,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,BEN,Benin,,FMLE,Female,,49.4,49.39296,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,BFA,Burkina Faso,,FMLE,Female,,43.7,43.6992,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,BGD,Bangladesh,,FMLE,Female,,56.2,56.15912,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,BGR,Bulgaria,,BTSX,Both sexes,,63.7,63.71392,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,BHR,Bahrain,,BTSX,Both sexes,,63,63.00657,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,BHS,Bahamas,,BTSX,Both sexes,,63.7,63.69059,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,BLR,Belarus,,MLE,Male,,56.5,56.45496,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,BLZ,Belize,,MLE,Male,,59.1,59.11799,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,BRA,Brazil,,FMLE,Female,,64.2,64.23433,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,BRB,Barbados,,FMLE,Female,,66.6,66.59248,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,BTN,Bhutan,,BTSX,Both sexes,,52.6,52.58728,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,BWA,Botswana,,BTSX,Both sexes,,42.7,42.72246,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,CHE,Switzerland,,MLE,Male,,68.3,68.29961,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,CHL,Chile,,MLE,Male,,65.5,65.53704,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,CIV,C̫te d'Ivoire,,FMLE,Female,,43.8,43.8401,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,CMR,Cameroon,,FMLE,Female,,43.5,43.53206,,,,,
